rowid,koi_disposition,isExoplanet,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
6792,FALSE POSITIVE,0,471.39698,247.0802,0.3379,10.714,329.9,1.87,265,1.16,13.1,1,q1_q16_tce,6587,4.463,1.008,287.65161,49.686501,13.731
6793,FALSE POSITIVE,0,175.452812,204.8241,0.1526,2.734,141.8,3.96,591,28.77,6.1,1,q1_q16_tce,6184,3.58,3.304,293.96027,49.619312,13.086
6794,FALSE POSITIVE,0,366.684634,315.09143,0.5294,3.284,456.3,10.75,444,9.18,9.1,1,q1_q16_tce,5090,3.353,4.962,294.27182,49.633869,13.026
6795,CANDIDATE,1,291.306507,362.2906,0.3377,2.91,1132,2.49,219,0.54,7.1,1,q1_q16_tce,5031,4.548,0.748,294.69086,49.626991,15.789
6796,CANDIDATE,1,93.006,144.36,0.4428,2.461,125.4,1.97,503,15.18,6.7,1,q1_q16_tce,5518,3.973,1.742,285.40842,49.763641,12.979
6797,FALSE POSITIVE,0,26.46288074,133.4096502,,1.4,,,,,,1,q1_q16_tce,,,,286.17105,49.71032,13.023
6798,FALSE POSITIVE,0,436.42852,452.2705,0.3772,13.8,163.9,1.26,245,0.86,9.2,1,q1_q16_tce,5997,4.466,0.971,287.29846,49.703049,13.298
6799,CANDIDATE,1,20.69920737,132.7199526,,2.17,,,,,,2,q1_q17_dr25_tce,,,,297.74567,49.70763,11.957
6800,CANDIDATE,1,466.002988,435.01156,0.867,10.278,2363.6,4.92,223,0.58,42.3,1,q1_q17_dr25_tce,5830,4.54,0.876,293.86526,49.800289,14.692
6801,FALSE POSITIVE,0,302.77571,323.5739,0.1265,3.183,1106,1,106,0.03,7.1,1,q1_q16_tce,3358,4.944,0.303,296.2525,49.886559,15.755
6802,FALSE POSITIVE,0,115.19952922,218.1108918,,2.67,,,,,,1,q1_q16_tce,,,,296.55469,49.958092,11.794
6803,CANDIDATE,1,355.86134,358.0075,0.003,23.39,1220.7,2.79,233,0.7,15.2,1,q1_q17_dr25_tce,5736,4.576,0.801,285.33783,50.066132,15.887
6804,FALSE POSITIVE,0,236.506437,361.9687,0.1474,5.004,744.4,10.37,480,12.54,10.6,1,q1_q16_tce,5066,3.414,3.9,288.43665,50.075722,13.856
6805,CANDIDATE,1,416.87893121,227.5106644,,4.45,,,,,,1,q1_q16_tce,,,,294.2063,50.045399,15.69
6806,CANDIDATE,1,48.38798413,176.4653521,,1.23,,,,,,1,q1_q16_tce,,,,294.56738,50.069721,15.025
6807,FALSE POSITIVE,0,357.588538,250.4138,0.1542,3.367,344.8,3.53,420,7.38,7.2,1,q1_q16_tce,7435,4.082,1.876,296.7554,50.055271,13.382
6808,CANDIDATE,1,545.205601,237.24091,0.3515,3.296,199.7,1.66,257,1.03,7.1,1,q1_q16_tce,6273,4.345,1.155,289.65347,50.12801,12.812
6809,CANDIDATE,1,105.053389,208.7282,0.2199,1.988,176.7,1.52,449,9.61,5.8,1,q1_q16_tce,6471,4.392,1.13,294.35275,50.185989,13.724
6810,FALSE POSITIVE,0,24.7967294,131.91,0.952,4.278,970.5,3.14,537,19.62,13.8,1,q1_q17_dr25_tce,5496,4.592,0.776,286.48987,50.230068,15.627
6811,CANDIDATE,1,44.7060191,154.40282,1.6552,0.25,292,60.47,465,11.01,6.6,1,q1_q16_tce,5509,4.482,0.811,289.65152,50.282619,13.783
6812,FALSE POSITIVE,0,125.277815,170.8865,0.131,4.442,432.3,15.75,799,96.53,11,1,q1_q16_tce,5119,2.961,7.738,290.3689,50.27055,13.325
6813,CANDIDATE,1,27.2020672,151.86606,0.223,1.811,180.3,1.87,719,63.31,8.7,1,q1_q17_dr25_tce,5869,4.175,1.396,296.20459,50.236328,14.172
6814,FALSE POSITIVE,0,64.713168094,171.3677102,0.573,5.69869,312970,62.03,482,12.8,3582.5,1,q1_q17_dr25_tce,6175,4.44,0.974,296.70383,50.281551,13.882
6815,FALSE POSITIVE,0,40.7282314,162.1513,0.9828,13.677,221.8,4.58,829,111.83,19.4,1,q1_q16_tce,6531,3.936,2.231,289.58356,50.348137,12.717
6816,FALSE POSITIVE,0,183.38048452,298.0782368,,3.25,,,,,,1,q1_q16_tce,,,,293.52264,50.308079,13.612
6817,FALSE POSITIVE,0,1.036592136,132.089545,1.25,2.296,2118.2,293.01,4194,73013.77,150.6,1,q1_q17_dr25_tce,4884,2.737,8.747,294.36172,50.307598,11.449
6818,CANDIDATE,1,398.51312,165.2177,0.5091,5.41,249.2,1.23,222,0.58,5.9,1,q1_q16_tce,5776,4.596,0.759,288.18256,50.49836,13.843
6819,CANDIDATE,1,559.785594,433.1966,0.411,3.496,274.8,1.88,249,0.92,7.3,1,q1_q16_tce,6201,4.352,1.111,289.68549,50.409229,13.295
6820,CANDIDATE,1,109.43946,223.4128,0.0905,3.801,187.1,1,314,2.31,7.3,1,q1_q16_tce,5359,4.611,0.741,295.4801,50.42128,13.718
6821,FALSE POSITIVE,0,194.25835342,288.4461343,,3.15,,,,,,1,q1_q16_tce,,,,294.17059,50.593632,15.779
6822,CANDIDATE,1,164.507439,212.7605,0.3819,11.428,433.8,2.15,346,3.39,11.7,1,q1_q16_tce,5866,4.382,1.02,296.40887,50.585171,15.025
6823,CANDIDATE,1,370.84786,260.7921,0.8847,13.966,1440,4.03,219,0.54,15.2,1,q1_q16_tce,5291,4.539,0.886,286.39944,50.625679,15.479
6824,CANDIDATE,1,73.908995,159.8067,0.4947,3.916,100.5,0.94,421,7.44,7,1,q1_q16_tce,5865,4.518,0.918,288.05573,50.65369,13.144
6825,FALSE POSITIVE,0,96.32561456,153.0316267,,2.28,,,,,,1,q1_q16_tce,,,,291.59988,50.635891,14.451
6826,FALSE POSITIVE,0,212.646179,221.6137,0.1739,2.539,953,3.19,321,2.5,5.4,1,q1_q16_tce,6108,4.466,1.03,296.90057,50.628059,15.611
6827,FALSE POSITIVE,0,371.54879,183.5693,0.6743,9.841,125.6,1.13,230,0.66,10.1,1,q1_q16_tce,5225,4.41,0.954,289.96442,50.791859,12.235
6828,FALSE POSITIVE,0,226.499243,131.6622,0.266,1.328,127.4,0.89,245,0.86,4.7,1,q1_q16_tce,5093,4.525,0.798,294.52161,50.795456,12.059
6829,CANDIDATE,1,251.48808,192.461,0.8011,6.8,305,1.74,284,1.55,6.4,1,q1_q16_tce,5979,4.52,0.902,296.24155,50.78051,14.495
6830,FALSE POSITIVE,0,19.159760875,141.5680129,1.191,3.10166,32491,25.24,424,7.65,900.3,1,q1_q17_dr25_tce,4492,4.727,0.516,288.64325,50.90118,15.053
6831,FALSE POSITIVE,0,2.61594288,132.415,0.711,6.45,72.1,0.92,1370,831.27,13.4,1,q1_q17_dr25_tce,6063,4.476,1.012,291.20724,50.91663,15.367
6832,FALSE POSITIVE,0,1.686009643,133.060575,0.566,1.1818,390.4,1.81,1442,1024.99,48.5,1,q1_q17_dr25_tce,5783,4.539,0.88,295.12543,50.906052,14.391
6833,CANDIDATE,1,32.033211,146.8143,0.007,5.289,71.3,0.85,591,28.78,9.2,1,q1_q17_dr25_tce,6039,4.478,1.005,287.09006,51.01606,13.186
6834,CANDIDATE,1,43.3975622,153.934,0.08,3.908,585.3,1.69,388,5.35,8.6,1,q1_q17_dr25_tce,4871,4.608,0.725,286.93784,51.123508,15.944
6835,CANDIDATE,1,478.79185021,184.4598838,,4.06,,,,,,1,q1_q16_tce,,,,287.35873,51.158321,14.63
6836,FALSE POSITIVE,0,344.961485,208.2266,0.3073,3.023,427.9,1.61,230,0.66,6.2,1,q1_q16_tce,5481,4.51,0.775,285.86667,48.407742,15.023
6837,CANDIDATE,1,22.2659599,144.87,0.03,4.816,61.3,1.18,896,152.29,8.3,1,q1_q17_dr25_tce,6888,4.223,1.492,287.37283,48.465542,11.299
6838,FALSE POSITIVE,0,199.064336,180.0893,0.763,13.623,265,6.12,483,12.81,15.4,1,q1_q17_dr25_tce,5157,3.541,3.436,292.81577,48.422169,14.323
6839,FALSE POSITIVE,0,277.114286,196.18868,0.0288,3.926,567.1,17.56,605,31.66,10.4,1,q1_q16_tce,5117,2.986,7.549,293.26508,48.426399,12.348
6840,FALSE POSITIVE,0,323.159363,149.1299,0.0504,2.427,368.6,3.41,331,2.83,7.4,1,q1_q16_tce,5251,3.872,1.811,293.88602,48.469292,13.789
6841,CANDIDATE,1,21.512259,139.0225,0.1017,4.337,131.3,1.13,639,39.45,7.1,1,q1_q16_tce,5611,4.424,0.997,297.61707,48.408089,14.489
6842,FALSE POSITIVE,0,22.8631517,143.1523,0.1918,1.659,103.3,4.84,1112,361.26,8.5,1,q1_q16_tce,5043,3.339,4.874,288.142,51.245602,12.26
6843,CANDIDATE,1,97.942437,157.97325,0.0071,2.575,100.2,2.29,600,30.59,7.8,1,q1_q16_tce,5997,3.806,2.284,288.53769,51.280384,11.366
6844,FALSE POSITIVE,0,163.820347,232.6163,0.2012,1.331,1196,2.59,251,0.93,7,1,q1_q16_tce,4822,4.594,0.771,290.1449,51.25771,15.001
6845,FALSE POSITIVE,0,151.577009,194.7958,0.0653,2.59,467.9,3.67,502,14.96,9.3,1,q1_q16_tce,6854,4.106,1.674,295.91843,51.250118,13.965
6846,CANDIDATE,1,493.30572,361.8842,0.327,5.425,404.5,1.08,149,0.12,7.2,1,q1_q16_tce,4558,4.697,0.548,296.26324,51.26609,13.771
6847,FALSE POSITIVE,0,449.87203,298.195,0.1377,6.539,1130,2.59,199,0.37,10.5,1,q1_q16_tce,5310,4.578,0.786,288.62769,51.400131,15.29
6848,FALSE POSITIVE,0,419.93373,391.9313,0.4097,10.29,285,1.82,285,1.57,12,1,q1_q16_tce,6686,4.425,1.053,289.4024,51.441738,12.71
6849,FALSE POSITIVE,0,322.221973,217.0496,0.2141,7.531,465.6,2.18,277,1.4,8.9,1,q1_q16_tce,6026,4.437,1.006,298.30725,48.48246,14.718
6850,CANDIDATE,1,235.413973,307.0728,0.1095,3.065,1027,3.2,304,2.03,6.9,1,q1_q16_tce,6028,4.468,1.001,287.36044,48.5564,15.583
6851,FALSE POSITIVE,0,366.68293,257.6476,0.782,3.854,1075,3.15,222,0.58,6.4,1,q1_q16_tce,5217,4.462,0.869,287.60306,48.599289,15.847
6852,CANDIDATE,1,240.57135,239.50353,0.457,11.164,921.5,2.93,302,1.96,36.9,1,q1_q17_dr25_tce,6146,4.497,0.943,290.25085,48.558701,14.466
6853,CANDIDATE,1,217.792748,210.6893,0.926,4.695,1487,6.15,334,2.94,16.6,1,q1_q17_dr25_tce,5600,4.209,1.283,294.79651,48.557861,15.138
6854,CONFIRMED,1,259.34304,165.6794,0.447,16.04,349.7,6.04,449,9.65,13.1,1,q1_q17_dr25_tce,5490,3.629,3.204,295.48242,48.524441,14.759
6855,FALSE POSITIVE,0,388.03884851,513.4051356,,4.44,,,,,,1,q1_q16_tce,,,,298.71347,48.545479,13.583
6856,FALSE POSITIVE,0,8.34410791,136.54528,0.546,1.606,255.2,1.75,993,229.93,9.9,1,q1_q17_dr25_tce,6321,4.434,1.058,298.75833,48.59779,15.067
6857,CANDIDATE,1,4.76815507,131.85686,0.046,2.115,61,0.49,761,79.48,9.2,1,q1_q17_dr25_tce,4680,4.618,0.649,288.9162,51.534962,13.442
6858,FALSE POSITIVE,0,545.45623972,131.6984103,,5.91,,,,,,1,q1_q16_tce,,,,289.40317,51.736649,12.104
6859,FALSE POSITIVE,0,2.709570339,134.084891,1.238,5.57527,13171,223.75,2427,8211.89,900.9,1,q1_q17_dr25_tce,5030,3.18,5.208,289.70395,51.714401,13.368
6860,FALSE POSITIVE,0,49.49059818,160.3970528,,1.61,,,,,,1,q1_q16_tce,,,,289.70395,51.871689,13.841
6861,FALSE POSITIVE,0,364.18129,245.1789,0.0594,6.65,469.5,1.78,209,0.45,7,1,q1_q16_tce,4988,4.498,0.85,288.71906,51.914211,14.923
6862,FALSE POSITIVE,0,0.855294909,131.6579596,1.269,2.89112,6771.6,49.03,2137,4916.23,870.3,1,q1_q17_dr25_tce,5846,4.27,1.207,290.26956,51.916302,13.683
6863,FALSE POSITIVE,0,350.609298,163.1091,0.0409,1.621,369.5,3.88,405,6.37,3.6,1,q1_q16_tce,6658,3.934,1.992,290.38977,52.171055,13.329
6864,FALSE POSITIVE,0,172.621943,170.014,0.3131,4.435,788,26.09,790,92.12,3.4,1,q1_q16_tce,5119,2.795,9.343,283.30917,48.685829,13.414
6865,FALSE POSITIVE,0,264.708077,370.4525,0.2277,3.975,461.3,6.17,425,7.68,6.3,1,q1_q16_tce,5283,3.617,2.907,285.56879,48.632099,13.581
6866,FALSE POSITIVE,0,452.40428,189.0844,0.6038,17.2,216.7,1.58,256,1.01,8.2,1,q1_q16_tce,6195,4.437,1.029,285.72473,48.607632,13.752
6867,FALSE POSITIVE,0,0.699985822,131.840533,0.28,3.02633,389430,46.27,1653,1761.47,626.9,1,q1_q17_dr25_tce,5264,4.617,0.724,287.57657,48.679379,15.667
6868,FALSE POSITIVE,0,35.9216912,148.93441,0.7193,0.585,221.3,1.38,468,11.38,5.6,1,q1_q16_tce,5161,4.49,0.829,291.17084,48.649261,13.791
6869,FALSE POSITIVE,0,35.8726918,131.5668,0.963,4.402,916.3,62.51,1670,1837.31,24.6,1,q1_q17_dr25_tce,5254,2.494,15.369,294.86819,48.649578,13.375
6870,FALSE POSITIVE,0,102.300622,208.6092,0.9599,4.473,781.2,35.36,984,221.33,13,1,q1_q16_tce,4895,2.566,9.435,295.02325,48.680649,13.83
6871,FALSE POSITIVE,0,359.8455,210.5057,0.4022,34.84,503.9,14.76,510,16.01,12.3,1,q1_q16_tce,4945,3.058,6.632,297.6507,48.617802,12.117
6872,CANDIDATE,1,114.406187,225.7127,0.2729,4.92,1306,2.42,267,1.21,11.4,1,q1_q16_tce,4641,4.589,0.691,298.57523,48.668362,15.746
6873,FALSE POSITIVE,0,132.114,238.008,0.2502,2.514,216.8,0.75,217,0.52,5.7,1,q1_q16_tce,4342,4.715,0.523,287.46823,48.758659,13.586
6874,FALSE POSITIVE,0,46.16051579,137.0802908,,2.37,,,,,,1,q1_q16_tce,,,,295.56812,48.759811,15.655
6875,FALSE POSITIVE,0,217.170081,229.9068,86.1724,4.291,937,109061,802,97.62,9.5,1,q1_q16_tce,5083,2.638,11.723,296.32471,48.783112,12.446
6876,CANDIDATE,1,287.33114,360.8412,0.529,12.722,406.7,2.07,266,1.18,19.7,1,q1_q17_dr25_tce,5426,4.378,1.007,298.06229,48.724918,13.618
6877,CONFIRMED,1,9.8788502,134.3829,0.732,2.951,454.7,2.64,1003,238.98,13.4,1,q1_q17_dr25_tce,6477,4.361,1.148,283.06863,48.802078,14.496
6878,FALSE POSITIVE,0,189.456089,233.6331,0.2906,3.077,453,2.2,337,3.04,5.4,1,q1_q16_tce,5991,4.387,1.026,287.22351,48.813251,15.242
6879,CANDIDATE,1,230.358183,233.7677,0.4159,2.031,1023,2.87,289,1.66,6.2,1,q1_q16_tce,5803,4.465,0.884,288.21854,48.886742,15.571
6880,FALSE POSITIVE,0,211.54114,236.2702,0.1723,5.4,751,1.88,251,0.94,5.3,1,q1_q16_tce,5433,4.629,0.689,292.33502,48.87252,15.784
6881,FALSE POSITIVE,0,88.523517,189.2756,0.9117,7.22,828,1.6,209,0.45,7.7,1,q1_q16_tce,3827,4.782,0.462,295.57629,48.897861,15.841
6882,FALSE POSITIVE,0,386.22400908,506.1610851,,4.93,,,,,,1,q1_q16_tce,,,,295.89526,48.832939,14.166
6883,FALSE POSITIVE,0,134.35872,201.2636,0.2786,13.3,75.2,1.27,499,14.61,16.5,1,q1_q16_tce,6948,4.194,1.433,295.46149,48.903751,11.083
6884,FALSE POSITIVE,0,55.01469183,156.7945344,,2.34,,,,,,1,q1_q16_tce,,,,292.61597,49.003139,13.113
6885,FALSE POSITIVE,0,198.781156,284.3868,0.1924,6.77,138.3,1.69,404,6.33,10.3,1,q1_q16_tce,6493,4.22,1.424,295.74002,49.01152,12.752
6886,FALSE POSITIVE,0,588.63759,246.525,0.3978,3.84,322.1,1.52,185,0.28,7.4,1,q1_q16_tce,5135,4.479,0.849,285.33615,49.190769,13.714
6887,FALSE POSITIVE,0,284.87177,333.9721,0.0404,15.63,106.7,1.84,401,6.1,10.1,1,q1_q16_tce,6437,4.004,1.773,286.79611,49.19426,13.074
6888,FALSE POSITIVE,0,9.8338474,132.5363,0.733,14.585,57.6,0.98,946,188.78,23.8,1,q1_q17_dr25_tce,5929,4.308,1.202,286.83151,49.18824,12.792
6889,CANDIDATE,1,190.860818,256.5195,0.4668,2.823,512,1.84,273,1.32,6.2,1,q1_q16_tce,5463,4.578,0.803,290.8688,49.105068,15.491
6890,FALSE POSITIVE,0,374.41813,462.0983,0.5723,17.9,430.2,2.42,280,1.44,8.9,1,q1_q17_dr24_tce,6195,4.407,1.124,292.39926,49.173641,15.429
6891,FALSE POSITIVE,0,263.30198,308.8678,0.1782,2.213,377.6,2.19,308,2.11,5.6,1,q1_q16_tce,5758,4.277,1.132,294.52682,49.175072,14.225
6892,FALSE POSITIVE,0,370.31761,230.3001,0.3565,12.588,1885,2.98,182,0.26,15.1,1,q1_q16_tce,4665,4.584,0.701,285.2085,49.207829,15.988
6893,FALSE POSITIVE,0,405.6296,245.7373,0.4652,11.26,304.3,1.4,216,0.52,5.8,1,q1_q16_tce,5583,4.58,0.79,286.55554,49.240501,15.006
6894,FALSE POSITIVE,0,1.080695116,131.86822,0.62,7.449,312770,155.22,3344,29671.05,198.8,1,q1_q17_dr25_tce,7796,3.937,2.34,291.297,49.244469,14.355
6895,CANDIDATE,1,11.8307724,140.1105,0.592,8.791,136,1.16,770,83.17,12.4,1,q1_q17_dr25_tce,5550,4.411,0.958,294.30084,49.240311,15.337
6896,FALSE POSITIVE,0,434.28175,363.313,0.3094,8.14,663.1,1.94,212,0.48,12.8,1,q1_q16_tce,5544,4.529,0.75,296.96423,49.202339,14.886
6897,CANDIDATE,1,33.814176,142.4542,0.1563,7.69,222.6,1.49,589,28.41,8.1,2,q1_q16_tce,6122,4.471,0.996,287.53177,44.30801,15.863
6898,CANDIDATE,1,16.2957847,133.6205,0.603,5.16,409.8,2.13,744,72.62,14.2,1,q1_q17_dr25_tce,6063,4.476,1.012,294.8566,44.322041,15.735
6899,CANDIDATE,1,28.201998,146.9903597,,3.86,,,,,,6,q1_q16_tce,,,,291.63733,44.56422,12.044
6900,FALSE POSITIVE,0,58.92565,176.6709,0.0655,14.56,44.7,1.5,809,101.17,5.3,7,q1_q16_tce,7282,3.961,2.216,291.63733,44.56422,12.044
6901,FALSE POSITIVE,0,24.0733775,141.13539,0.914,19.612,1325.7,27.78,1263,601.46,76.9,1,q1_q17_dr25_tce,4647,2.843,6.055,298.75,44.57254,11.43
6902,CANDIDATE,1,19.2405821,138.7454,0.258,4.99,207.4,1.19,565,24.17,9,1,q1_q17_dr25_tce,5031,4.485,0.848,300.90247,44.61261,15.099
6903,CANDIDATE,1,28.684308,148.2364,0.0138,4.64,282.3,1.35,512,16.27,9.1,2,q1_q16_tce,5243,4.49,0.821,300.90247,44.61261,15.099
6904,CANDIDATE,1,265.29617,297.8704,0.3323,4.1,608,2.99,302,1.97,5.9,2,q1_q16_tce,5589,4.27,1.218,295.18292,38.654228,14.424
6905,CANDIDATE,1,61.569765,182.0201,0.486,9.75,298.3,2.44,530,18.66,10.9,2,q1_q17_dr25_tce,5626,4.149,1.389,293.62976,45.74065,15.589
6906,FALSE POSITIVE,0,58.940569,159.6218,0.643,4.769,570.3,2.48,465,11.06,9.2,2,q1_q17_dr25_tce,5819,4.468,0.99,295.16721,38.637081,15.606
6907,FALSE POSITIVE,0,14.1502311,141.47344,0.013,1.503,208.1,0.74,390,5.44,9.3,5,q1_q17_dr25_tce,3705,4.721,0.529,297.4292,40.561909,13.693
6908,CANDIDATE,1,486.12702,426.1722,0.3621,9.495,120.6,1.18,249,0.91,8.1,2,q1_q16_tce,6008,4.373,1.062,292.00204,41.786961,12.988
6909,FALSE POSITIVE,0,1.71029474,131.61307,0.825,2.946,158.9,1.04,1267,610.77,14.5,4,q1_q17_dr25_tce,5365,4.586,0.729,292.72137,41.904919,14.658
6910,CANDIDATE,1,31.8245304,144.5289,0.681,4.17,79,0.8,589,28.37,7.7,2,q1_q17_dr24_tce,6338,4.545,0.847,293.15085,41.729252,13.827
6911,CANDIDATE,1,140.24408749,217.2997957,,5.43,,,,,,3,q1_q16_tce,,,,297.5798,40.603001,15.717
6912,FALSE POSITIVE,0,48.04066636,162.9114822,,1.62,,,,,,2,q1_q16_tce,,,,292.79254,47.576721,12.877
6913,CANDIDATE,1,12.008552,141.7017,0.901,4.613,76.6,2.08,1016,251.93,11.8,2,q1_q17_dr25_tce,5303,3.87,1.964,290.25931,46.885109,13.726
6914,CANDIDATE,1,10.4314847,135.54229,0.95,2.09,59.1,0.77,700,56.67,9.6,2,q1_q17_dr25_tce,5361,4.588,0.774,293.29279,41.997589,13.241
6915,CANDIDATE,1,47.5571352,135.8497,0.6234,1.708,339,1.85,507,15.58,6.7,2,q1_q16_tce,5861,4.436,0.958,295.51495,51.203739,14.732
6916,FALSE POSITIVE,0,1.838514245,132.101259,0.947,3.2601,118960,57.6,1572,1447.16,470,1,q1_q17_dr25_tce,5799,4.326,1.055,292.89972,37.659309,13.925
6917,FALSE POSITIVE,0,8.412008943,139.6485198,0.539,5.41096,136110,50.83,1100,345.76,5696.2,1,q1_q17_dr25_tce,6247,4.225,1.314,291.8497,37.738621,13.551
6918,CANDIDATE,1,27.2497521,131.8837,0.194,11.609,102,4.49,1090,333.56,14.6,2,q1_q17_dr25_tce,5440,3.404,4.524,292.55194,37.421211,13.33
6919,FALSE POSITIVE,0,2.283466438,132.34883,0.457,7.7999,864260,218.79,2014,3883.24,1103.1,1,q1_q17_dr25_tce,6723,4.089,1.719,291.74445,37.591019,14.312
6920,FALSE POSITIVE,0,0.692807507,131.88094,1.196,1.49242,25338,46.44,2057,4211.9,260.9,1,q1_q17_dr25_tce,5780,4.438,1,290.04553,37.939384,15.726
6921,FALSE POSITIVE,0,17.279290765,135.2741342,0.496,5.07591,164310,27.66,556,22.63,2841.5,1,q1_q17_dr25_tce,5251,4.623,0.658,292.9306,37.96442,15.16
6922,CANDIDATE,1,16.9972894,143.87301,0.825,2.585,225,3.14,956,197.18,11.1,3,q1_q17_dr25_tce,5897,3.98,1.86,289.09689,44.004379,14.5
6923,FALSE POSITIVE,0,93.05654364,174.8833198,,2.34,,,,,,2,q1_q16_tce,,,,291.51575,38.058418,12.749
6924,FALSE POSITIVE,0,88.433122,212.6803,0.021,2.392,120.4,1.7,595,29.68,4,3,q1_q16_tce,7092,4.176,1.525,291.51575,38.058418,12.749
6925,FALSE POSITIVE,0,282.34315,261.7746,0.5038,3.956,220.5,2.35,404,6.31,3.7,4,q1_q16_tce,7092,4.176,1.525,291.51575,38.058418,12.749
6926,FALSE POSITIVE,0,4.326946311,132.1921929,0.482,5.55905,409030,106.99,1481,1137.15,4247.8,1,q1_q17_dr25_tce,6231,4.078,1.501,301.16916,44.645962,13.253
6927,FALSE POSITIVE,0,527.29093,209.218,0.2371,14.305,200.8,1.3,216,0.51,16,2,q1_q16_tce,5671,4.466,0.919,286.85727,44.766392,12.796
6928,FALSE POSITIVE,0,168.858303,237.5792,0.0436,12.964,119.1,2.41,526,18.16,9.7,2,q1_q16_tce,6608,3.907,2.189,298.54065,44.767578,13.409
6929,FALSE POSITIVE,0,19.38444245,137.214882,0.203,20.5899,3372,28.3,1185,466.04,685.3,1,q1_q17_dr25_tce,4968,3.291,5.026,296.66501,44.853069,11.98
6930,FALSE POSITIVE,0,1.645319649,132.13077,0.118,1.635,1082,2.46,1296,666.35,11.8,1,q1_q17_dr25_tce,5416,4.603,0.756,293.24701,45.056461,15.517
6931,FALSE POSITIVE,0,10.135401047,132.3238999,0.704,5.6831,256060,89.16,1035,270.76,4311.3,1,q1_q17_dr25_tce,5895,4.103,1.415,300.93588,45.205688,13.92
6932,FALSE POSITIVE,0,2.02487934,131.9026,0.3797,1.621,145.8,1,1284,643.17,7.7,2,q1_q16_tce,5440,4.496,0.825,287.16849,39.379581,14.808
6933,CANDIDATE,1,15.3573445,132.60166,0.966,1.634,117.1,1.42,729,66.65,9.6,2,q1_q17_dr25_tce,5818,4.464,0.986,293.88541,39.51981,12.72
6934,CONFIRMED,1,5.71668787,136.32274,0.616,1.97,431.7,1.92,955,196.51,11.8,2,q1_q17_dr25_tce,5638,4.488,0.883,292.39539,43.869068,15.665
6935,CONFIRMED,1,51.1658019,172.30921,0.817,4.637,259.2,1.51,398,5.96,12.2,4,q1_q17_dr25_tce,4963,4.501,0.826,294.66797,43.85326,14.55
6936,FALSE POSITIVE,0,12.4249559,141.5823,0.174,16.332,110.4,0.88,703,57.8,17.6,3,q1_q17_dr25_tce,5524,4.54,0.847,297.55859,40.63467,14.72
6937,FALSE POSITIVE,0,12.427135,141.4159,0.011,12.81,32.5,1.05,1143,403.8,4.2,2,q1_q17_dr24_tce,6561,4.054,1.821,297.72037,40.6502,13.306
6938,CANDIDATE,1,77.792718,190.1476,0.576,6.08,287.9,2.17,453,10,9.1,2,q1_q17_dr25_tce,5497,4.243,1.241,283.3457,45.27446,15.245
6939,FALSE POSITIVE,0,163.51489847,144.8531292,,3.08,,,,,,2,q1_q16_tce,,,,300.18863,46.185768,15.553
6940,FALSE POSITIVE,0,1.946198513,132.314091,0.249,4.0336,130720,52.58,1853,2779.44,902.8,1,q1_q17_dr25_tce,6224,4.165,1.433,287.03967,38.640308,13.993
6941,FALSE POSITIVE,0,5.288547653,135.807213,0.93,3.2646,2185.3,55.28,2333,6999.38,218.9,1,q1_q17_dr25_tce,4918,2.889,9.169,287.91516,38.640781,11.317
6942,CANDIDATE,1,294.055263,421.853,0.0617,14.32,770,2.8,288,1.64,21.1,2,q1_q16_tce,6108,4.453,1.011,286.24982,48.06094,14.827
6943,FALSE POSITIVE,0,30.4838006,149.8133,1.222,2.6,18441,23.87,315,2.32,9.4,1,q1_q17_dr25_tce,3857,4.717,0.531,285.05515,38.985008,15.021
6944,FALSE POSITIVE,0,5.7584367,135.11279,0.101,2.587,736.6,66.22,3389,31195.25,26.8,1,q1_q17_dr25_tce,4754,2.194,25.287,291.98096,38.97118,13.819
6945,FALSE POSITIVE,0,8.58599537,136.21367,0.316,2.4078,818,39.03,2319,6831.52,36.9,1,q1_q17_dr25_tce,4805,2.605,13.941,296.03302,38.936691,11.598
6946,FALSE POSITIVE,0,9.892240848,136.693856,1.28,4.1774,5283.2,40.38,907,160.25,314,1,q1_q17_dr25_tce,6225,4.461,1.009,295.69324,39.006538,13.664
6947,FALSE POSITIVE,0,126.505657,239.693,0.1855,8.836,95.5,1.51,528,18.42,3.7,5,q1_q16_tce,7092,4.176,1.525,291.51575,38.058418,12.749
6948,FALSE POSITIVE,0,1.129848432,131.789871,1.042,2.07578,4658.5,120.13,3553,37690.9,490.6,1,q1_q17_dr25_tce,4846,2.984,7.102,293.1304,38.127789,13.8
6949,FALSE POSITIVE,0,7.244778994,131.8598491,0.522,3.3873,99147,25.68,818,105.76,1761.4,1,q1_q17_dr25_tce,5530,4.586,0.788,294.48996,38.199619,13.926
6950,FALSE POSITIVE,0,110.1552727,211.5620379,,2.04,,,,,,3,q1_q16_tce,,,,294.48996,38.199619,13.926
6951,FALSE POSITIVE,0,0.730964241,132.19448,0.459,2.483,44,0.99,2467,8801.05,28.7,1,q1_q17_dr25_tce,5929,4.152,1.463,289.81143,38.324951,13.036
