"rowid","kepid","koi_disposition","koi_period","koi_time0bk","koi_impact","koi_duration","koi_depth","koi_prad","koi_teq","koi_insol","koi_model_snr","koi_tce_plnt_num","koi_tce_delivname","koi_steff","koi_slogg","koi_srad","ra","dec","koi_kepmag","predict","p0","p1"
8614,10140122,"CANDIDATE",0.8493622380000001,132.14191000000002,0.453,1.36,114.9,0.85,1498,1190.04,11.9,1,"q1_q17_dr25_tce",4973,4.595,0.788,291.45813000000004,47.158629999999995,15.357000000000001,"0",0.68967868938269,0.31032131061731005
8617,5289857,"CANDIDATE",26.524552999999997,156.16784,0.218,2.359,174.5,2.19,695,55.06,10.200000000000001,1,"q1_q17_dr25_tce",4995,3.954,1.703,295.78586,40.479771,13.681000000000001,"1",0.12753636883795827,0.8724636311620417
8623,11456256,"CANDIDATE",61.611129,133.89090000000002,0.364,14.96,82.9,1.29,597,30.02,22.0,1,"q1_q17_dr25_tce",6533,4.227,1.3860000000000001,292.43137,49.368561,12.332,"1",0.36766881449094146,0.6323311855090585
8625,5809372,"CANDIDATE",34.6506368,143.02790000000002,0.9730000000000001,10.287,502.5,12.35,1191,476.15000000000003,21.6,1,"q1_q17_dr25_tce",6681,3.465,4.1850000000000005,296.73676,41.000659999999996,12.954,"0",0.9035161784397931,0.0964838215602069
8630,10066755,"CANDIDATE",2.46506501,132.8845,0.6323000000000001,6.218000000000001,39.800000000000004,1.1400000000000001,1999,3777.82,10.3,1,"q1_q17_dr24_tce",6881,4.101,1.714,288.21976,47.041278999999996,12.446,"0",0.9966179086272388,0.003382091372761291
8641,2557350,"CANDIDATE",3.09872834,134.39281,0.133,1.8900000000000001,248.0,0.64,579,26.6,10.100000000000001,1,"q1_q17_dr25_tce",3628,4.8420000000000005,0.41000000000000003,286.81915000000004,37.859009,15.870000000000001,"1",0.1730951512494523,0.8269048487505477
8642,8120820,"CANDIDATE",129.222771,255.1859,0.867,7.272,445.3,2.0100000000000002,288,1.6300000000000001,12.0,1,"q1_q17_dr25_tce",4934,4.515,0.809,298.70001,43.97649,14.784,"0",0.6985780386539805,0.3014219613460195
8643,8145958,"CANDIDATE",3.0755106800000003,134.46857,0.005,1.683,46.1,0.84,1389,879.95,10.100000000000001,1,"q1_q17_dr25_tce",5763,4.256,1.242,282.84103000000005,44.049727999999995,13.359,"1",0.1802756886820056,0.8197243113179944
8645,8227464,"CANDIDATE",4.25907841,135.5815,0.36200000000000004,4.513000000000001,28.1,0.7000000000000001,1253,583.12,11.5,1,"q1_q17_dr25_tce",5560,4.173,1.316,289.77121,44.139969,12.832,"1",0.35364502391913,0.64635497608087
8646,8248103,"CANDIDATE",4.83014159,134.64407,0.034,0.9570000000000001,192.0,1.3,1039,275.02,11.700000000000001,1,"q1_q17_dr25_tce",5693,4.4670000000000005,0.9390000000000001,296.69574,44.150760999999996,14.991,"1",0.2937870671947308,0.7062129328052692
8650,8579684,"CANDIDATE",2.08802799,132.08475,0.9865,24.017000000000003,70.8,1.93,2003,3806.17,60.5,1,"q1_q17_dr24_tce",6593,4.117,1.67,298.20016000000004,44.608501,12.579,"0",0.9999131881892499,8.681181075012607E-5
8655,3849187,"CANDIDATE",6.60180003,137.476,0.20400000000000001,2.624,213.4,1.25,875,138.25,8.1,1,"q1_q17_dr25_tce",5591,4.559,0.86,291.13574,38.905429999999996,15.414,"1",0.33236423346851907,0.6676357665314809
8658,8880317,"CANDIDATE",382.58910000000003,372.83140000000003,0.042,11.700000000000001,298.2,2.15,305,2.05,10.5,1,"q1_q17_dr25_tce",6337,4.261,1.239,289.92197000000004,45.103919999999995,13.678,"0",0.870974810713914,0.12902518928608597
8664,12170767,"CANDIDATE",32.4185265,161.42520000000002,0.7105,5.154000000000001,110.7,1.62,687,52.7,7.9,1,"q1_q16_tce",5622,4.0440000000000005,1.441,297.0217,50.769112,13.325000000000001,"0",0.9907556785674736,0.009244321432526379
8666,6128245,"CANDIDATE",1.1185104350000001,131.60882,0.251,1.111,72.7,0.75,1684,1898.51,9.9,1,"q1_q17_dr25_tce",5918,4.5440000000000005,0.865,293.27930000000003,41.403679,14.796000000000001,"0",0.8005843651602804,0.19941563483971955
8667,6187508,"CANDIDATE",2.28494301,132.92343000000002,0.013000000000000001,1.01,161.8,1.0,1180,458.39,10.600000000000001,1,"q1_q17_dr25_tce",5396,4.571,0.789,285.33963,41.539749,15.181000000000001,"1",0.2517001985350128,0.7482998014649872
8668,6209225,"CANDIDATE",439.21978,523.3139,0.2863,9.392000000000001,342.3,1.81,266,1.18,10.3,1,"q1_q17_dr24_tce",6553,4.479,0.962,293.16168000000005,41.538157999999996,13.993,"0",0.9992661756915023,7.338243084977095E-4
8678,2716979,"CANDIDATE",8.8324193,137.7004,0.185,2.2520000000000002,74.10000000000001,0.98,999,234.99,8.1,1,"q1_q17_dr24_tce",6060,4.29,1.133,292.29626,37.93306,13.303,"0",0.9441276476712446,0.05587235232875547
8686,8443812,"CANDIDATE",8.3613732,139.2515,0.067,3.6490000000000005,104.7,0.79,793,93.31,9.5,1,"q1_q17_dr25_tce",5470,4.509,0.777,296.38422,44.433417999999996,15.122,"1",0.22699538024644927,0.7730046197535507
8687,11559304,"CANDIDATE",12.9284553,137.18564,0.2446,2.49,297.90000000000003,0.64,343,3.2600000000000002,8.200000000000001,1,"q1_q17_dr24_tce",3578,4.893,0.375,291.97635,49.575770999999996,15.72,"0",0.8340632631807452,0.16593673681925483
8688,10118266,"CANDIDATE",3.74318005,135.13816,0.9520000000000001,1.111,237.5,1.75,999,235.28,10.5,1,"q1_q17_dr25_tce",5207,4.516,0.851,280.66519,47.114059,14.924,"1",0.2915179786896971,0.7084820213103029
8690,6426592,"CANDIDATE",394.67816267,346.1399939,0.7080000000000001,6.054430000000001,253380.0,52.160000000000004,235,0.72,1500.7,1,"q1_q17_dr25_tce",5780,4.505,0.8300000000000001,285.60162,41.817532,15.207,"0",0.9999999999999992,7.640696779916616E-16
8698,10991389,"CANDIDATE",303.22637599999996,344.05409000000003,0.1097,1.802,1464.0,3.66,274,1.33,12.700000000000001,1,"q1_q17_dr24_tce",5952,4.469,0.9550000000000001,298.29181,48.465691,14.897,"0",0.9902876560614053,0.00971234393859465
8700,11080702,"CANDIDATE",8.67237968,132.55073000000002,0.1385,2.826,99.10000000000001,0.87,825,109.61,12.3,1,"q1_q17_dr24_tce",5620,4.498,0.882,290.00208000000003,48.655361,14.219,"0",0.8602021788990152,0.13979782110098485
8706,6551106,"CANDIDATE",3.84615171,133.3817,0.153,2.24,137.1,1.1400000000000001,1199,487.47,9.3,1,"q1_q17_dr25_tce",6106,4.487,0.966,299.07507000000004,41.942229999999995,15.256,"1",0.5923534272865673,0.40764657271343274
8710,10812541,"CANDIDATE",4.84847245,131.90954000000002,0.191,0.8740000000000001,554.7,1.51,667,46.85,11.4,4,"q1_q17_dr25_tce",4137,4.625,0.647,297.30438000000004,48.195271,14.849,"1",0.030508214461993255,0.9694917855380067
8714,12266636,"CANDIDATE",12.654895999999999,134.6826,0.009000000000000001,4.325,100.60000000000001,1.02,801,97.41,10.4,2,"q1_q17_dr25_tce",5833,4.407,1.022,295.80658,50.909800999999995,14.264000000000001,"1",0.07831325973341863,0.9216867402665814
8716,3356193,"CANDIDATE",5.8229815,133.999,0.395,2.8000000000000003,281.6,1.36,914,165.12,8.1,1,"q1_q17_dr25_tce",5704,4.575,0.804,294.87256,38.43446,15.902000000000001,"1",0.5395874970538836,0.46041250294611635
8718,3748855,"CANDIDATE",4.37198905,131.90923,0.17700000000000002,2.177,103.7,0.93,1085,327.65000000000003,9.9,1,"q1_q17_dr25_tce",5823,4.489,0.919,291.93356,38.827202,14.701,"1",0.4110541662226963,0.5889458337773037
8720,8479107,"CANDIDATE",0.7675766900000001,131.81908199999998,0.8210000000000001,2.0475700000000003,157610.0,34.230000000000004,1530,1294.42,431.3,1,"q1_q17_dr25_tce",5182,4.635,0.627,284.12561000000005,44.550571,14.952,"0",0.9999999996011101,3.98889898330828E-10
8723,8625408,"CANDIDATE",279.036565,246.62890000000002,1.198,31.92,395.20000000000005,30.25,323,2.58,31.700000000000003,1,"q1_q17_dr25_tce",6072,4.285,1.2730000000000001,292.01733,44.713268,13.054,"0",0.9953623478940083,0.00463765210599166
8733,6762188,"CANDIDATE",7.155547398,133.998101,0.883,4.5711,2568.8,48.93,2049,4166.27,124.60000000000001,1,"q1_q17_dr25_tce",4992,2.947,8.052,286.55112,42.234798,13.672,"0",0.984572110336551,0.015427889663449015
8735,4813750,"CANDIDATE",49.1782244,165.76590000000002,0.315,5.800000000000001,449.0,1.79,468,11.32,9.4,1,"q1_q17_dr25_tce",5674,4.473,0.839,283.67819000000003,39.964279,15.527000000000001,"1",0.15391096948335836,0.8460890305166416
8736,11098704,"CANDIDATE",22.778312099999997,145.96798,0.34990000000000004,1.0370000000000001,155.60000000000002,1.8900000000000001,863,130.87,7.300000000000001,1,"q1_q16_tce",6538,4.162,1.477,298.02136,48.626141,13.787,"0",0.9900620103680523,0.009937989631947667
8742,6842345,"CANDIDATE",17.381622399999998,142.4067834,0.666,2.73456,59099.0,26.55,756,77.09,1149.7,1,"q1_q17_dr25_tce",6116,4.407,1.02,284.13208000000003,42.350441,15.567,"0",0.9951952544459647,0.00480474555403537
8745,11092783,"CANDIDATE",5.15998178,132.69545000000002,1.306,3.3560000000000003,412.40000000000003,19.07,574,25.63,9.9,1,"q1_q17_dr25_tce",3900,4.727,0.534,295.83051,48.602261,15.949,"1",0.6080667793052823,0.3919332206947177
8747,11282568,"CANDIDATE",1.3204994730000001,132.61488,0.15,1.1840000000000002,204.0,18.94,4477,95168.65000000001,12.0,1,"q1_q17_dr25_tce",5172,2.693,13.454,282.93994000000004,49.050289,11.466000000000001,"0",0.9999865847499769,1.3415250023113701E-5
8751,10916600,"CANDIDATE",4.02664625,134.3954,0.094,3.7710000000000004,30.0,0.68,1318,715.51,8.9,2,"q1_q17_dr25_tce",6187,4.341,1.238,290.02591,48.335949,13.383000000000001,"1",0.19701438328518572,0.8029856167148143
8752,3936061,"CANDIDATE",71.008017,140.865,0.17880000000000001,5.3950000000000005,170.20000000000002,1.11,419,7.2700000000000005,6.6000000000000005,1,"q1_q17_dr24_tce",5847,4.526,0.849,285.27823,39.088428,14.603,"0",0.9029828626543848,0.0970171373456152
8757,8760760,"CANDIDATE",2.68814059,132.66869,0.532,1.12,145.20000000000002,0.92,1135,392.64,9.1,1,"q1_q17_dr25_tce",5636,4.613,0.734,294.59918000000005,44.927689,15.563,"1",0.5793487200717127,0.4206512799282874
8766,4918303,"CANDIDATE",21.1579573,150.5824,0.775,4.706,215.9,1.6300000000000001,682,51.22,10.200000000000001,1,"q1_q17_dr25_tce",6063,4.476,1.012,290.12497,40.098380999999996,15.531,"1",0.46095023695405823,0.5390497630459418
8767,11340218,"CANDIDATE",111.14908199999999,193.63160000000002,0.1665,2.911,394.20000000000005,1.87,364,4.16,5.9,1,"q1_q16_tce",5763,4.511,0.9480000000000001,286.12357000000003,49.105289,14.889000000000001,"0",0.9795267445724738,0.020473255427526198
8768,11393248,"CANDIDATE",37.959658999999995,145.234,0.38420000000000004,2.793,287.90000000000003,1.41,484,12.93,6.9,1,"q1_q16_tce",5573,4.558,0.8270000000000001,286.30084000000005,49.211318999999996,15.337,"0",0.9766811298379124,0.023318870162087512
8769,10055126,"CANDIDATE",232.040326,262.2531,0.61,12.235000000000001,290.8,2.05,327,2.71,15.200000000000001,3,"q1_q17_dr25_tce",5903,4.3,1.156,282.06128,47.085491,13.797,"1",0.30767917709874404,0.692320822901256
8771,6867219,"CANDIDATE",11.849635099999999,140.3663,0.607,3.3190000000000004,183.8,1.31,802,97.71000000000001,9.600000000000001,1,"q1_q17_dr25_tce",6032,4.508,0.929,293.02472,42.325089,15.472,"1",0.4349432560006976,0.5650567439993024
8777,11411639,"CANDIDATE",6.933574,134.558,0.05,2.43,276.7,1.3,829,111.53,8.0,1,"q1_q17_dr25_tce",5510,4.5840000000000005,0.793,295.92404000000005,49.220188,15.804,"1",0.19894660057938773,0.8010533994206123
8779,11551652,"CANDIDATE",3.7737439999999998,131.8309,0.9606,15.200000000000001,85.2,2.44,2001,3791.11,5.7,2,"q1_q17_dr24_tce",7302,3.9650000000000003,2.069,287.57501,49.551167,11.419,"0",0.9981132402734925,0.0018867597265075726
8782,7174617,"CANDIDATE",1.608363345,131.58432000000002,0.608,2.1988000000000003,96134.0,19.36,1133,390.1,312.3,1,"q1_q17_dr25_tce",5022,4.668,0.589,281.59381,42.710011,13.819,"0",0.9999937743415379,6.2256584620644624E-6
8783,6606438,"CANDIDATE",103.4269873,220.22869000000003,0.013000000000000001,5.03,950.1,3.16,416,7.08,17.8,1,"q1_q17_dr25_tce",6208,4.454,1.024,291.92255,42.002559999999995,15.549,"1",0.24152640108276013,0.7584735989172399
8787,9085039,"CANDIDATE",64.1983721,147.98378000000002,0.34700000000000003,0.934,248.20000000000002,1.74,506,15.49,6.800000000000001,1,"q1_q17_dr24_tce",6088,4.329,1.077,290.38025000000005,45.445419,13.839,"0",0.8432749789881693,0.15672502101183072
8795,3548645,"CANDIDATE",211.33086699999998,244.953,0.055,4.66,531.0,2.09,300,1.92,7.5,1,"q1_q16_tce",5941,4.519,0.911,292.4809,38.654120999999996,15.27,"0",0.9981785777134558,0.001821422286544264
8798,5110453,"CANDIDATE",418.04355000000004,194.7139,0.8391000000000001,10.777000000000001,481.6,13.73,463,10.83,10.8,1,"q1_q16_tce",5110,3.184,5.469,294.84802,40.240879,13.637,"0",0.9999861804179806,1.3819582019348048E-5
8800,9145861,"CANDIDATE",42.294739,133.8808,1.145,34.63,254.20000000000002,140.14000000000001,1083,324.71,25.200000000000003,1,"q1_q17_dr25_tce",4926,3.02,7.849,287.84042000000005,45.599751,12.057,"0",0.9959896918132791,0.004010308186720859
8801,3645438,"CANDIDATE",17.369511199999998,136.6159,0.28,4.0120000000000005,314.0,1.45,588,28.35,8.6,3,"q1_q17_dr25_tce",5119,4.508,0.834,291.39938,38.787749999999996,15.825000000000001,"1",0.08506108765328768,0.9149389123467123
8807,7335514,"CANDIDATE",0.5767320890000001,132.07378,0.518,1.856,35.4,0.43,1537,1316.33,9.1,1,"q1_q17_dr25_tce",4524,4.5760000000000005,0.717,280.77686,42.924541,13.291,"1",0.5557017940899582,0.4442982059100418
8808,11773625,"CANDIDATE",7.1969167999999994,133.4145,0.502,4.525,47.1,1.1,1132,388.54,10.4,1,"q1_q17_dr25_tce",5530,4.045,1.575,296.73917,49.978352,13.44,"1",0.34758050647297833,0.6524194935270217
8816,4764969,"CANDIDATE",0.602277579,131.5303,0.7502000000000001,2.3800000000000003,34.6,0.78,2699,12545.82,26.700000000000003,1,"q1_q17_dr24_tce",6510,4.256,1.228,296.32202,39.856049,12.361,"0",0.9998380900628754,1.6190993712465493E-4
8838,7695445,"CANDIDATE",1.74336627,132.8574,1.855,10.405000000000001,451.0,140.49,2029,4006.15,20.8,1,"q1_q17_dr24_tce",6640,4.208,1.478,295.90744,43.385979,13.142,"0",0.9999413741794049,5.862582059511861E-5
8839,12067960,"CANDIDATE",5.60682001,135.84466,0.156,2.7140000000000004,150.70000000000002,1.04,942,186.43,9.9,1,"q1_q17_dr25_tce",5699,4.553,0.853,294.73962,50.566841,15.289,"1",0.23642585044717346,0.7635741495528265
8854,5115688,"CANDIDATE",486.77832000000006,529.0865,0.17370000000000002,15.290000000000001,370.8,9.3,409,6.6000000000000005,10.4,1,"q1_q17_dr24_tce",5039,3.295,4.95,295.94925,40.247828999999996,13.892,"0",0.9998191708866209,1.8082911337911954E-4
8857,10199984,"CANDIDATE",198.6004,163.566,0.648,3.5300000000000002,300.8,4.6000000000000005,458,10.450000000000001,9.8,1,"q1_q16_tce",5357,3.641,2.5220000000000002,288.47318,47.247921,13.183,"0",0.9943894920039462,0.005610507996053776
8861,5816144,"CANDIDATE",12.4970599,140.89870000000002,0.65,3.8770000000000002,180.0,1.44,839,117.3,10.600000000000001,1,"q1_q17_dr25_tce",6174,4.445,1.0210000000000001,298.19412,41.029331,14.191,"1",0.575194520725067,0.42480547927493295
8863,9008737,"CANDIDATE",11.83271013,137.5928634,0.548,6.152,176.3,1.17,728,66.51,12.700000000000001,1,"q1_q17_dr25_tce",5639,4.551,0.859,286.39862000000005,45.343529,15.228,"1",0.2751711178410714,0.7248288821589286
8870,12555616,"CANDIDATE",21.980466999999997,150.728,0.41700000000000004,4.78,96.0,0.92,625,36.07,10.100000000000001,1,"q1_q17_dr25_tce",5573,4.418,0.936,289.82422,51.552029,13.852,"1",0.10641527938159501,0.893584720618405
8873,5003670,"CANDIDATE",3.33930957,134.15098,0.934,2.5970000000000004,91.30000000000001,1.2,1205,498.37,10.700000000000001,3,"q1_q17_dr25_tce",5700,4.434,1.006,289.5484,40.1642,14.955,"1",0.4371884891017285,0.5628115108982715
8882,5263167,"CANDIDATE",3.3940196300000003,134.37164,0.166,2.9840000000000004,98.4,1.03,1306,689.16,10.0,1,"q1_q17_dr25_tce",6181,4.431,1.029,288.03058000000004,40.418301,15.42,"1",0.46759697180006954,0.5324030281999305
8883,5295206,"CANDIDATE",6.63448023,137.0694,0.116,3.603,71.2,1.04,1177,453.27,10.3,1,"q1_q17_dr25_tce",6463,4.313,1.225,296.92773,40.429660999999996,13.805,"1",0.48390797132139074,0.5160920286786093
8885,10053138,"CANDIDATE",11.7728146,138.78586,0.40700000000000003,4.132000000000001,77.10000000000001,0.93,788,90.86,9.9,1,"q1_q17_dr25_tce",5410,4.333,1.056,280.71948000000003,47.072219999999994,13.717,"1",0.07870522078800657,0.9212947792119934
8893,9391817,"CANDIDATE",140.884533,243.14110000000002,0.013000000000000001,10.245000000000001,158.0,1.52,392,5.6000000000000005,16.400000000000002,1,"q1_q17_dr25_tce",5960,4.306,1.213,285.60675000000003,45.990317999999995,13.06,"1",0.1777136044134855,0.8222863955865145
8895,9456887,"CANDIDATE",20.5142642,148.7293,0.256,3.5240000000000005,153.20000000000002,1.1400000000000001,598,30.28,9.0,1,"q1_q17_dr25_tce",5221,4.422,0.936,288.13684,46.03838,14.9,"1",0.09312444010696463,0.9068755598930354
8899,11856178,"CANDIDATE",9.13315062,139.9861,0.275,2.1557000000000004,231.20000000000002,1.48,900,155.42000000000002,23.0,1,"q1_q17_dr25_tce",6122,4.487,0.964,287.16504000000003,50.113231999999996,11.767,"1",0.10776699196891748,0.8922330080310825
8902,8098960,"CANDIDATE",8.474846770000001,138.47733000000002,0.872,2.067,217.8,1.35,780,87.55,9.700000000000001,1,"q1_q17_dr25_tce",5564,4.587,0.785,292.30338,43.98381,15.381,"1",0.47047371400814963,0.5295262859918504
8928,7103300,"CANDIDATE",3.2262322030000004,134.41924,0.14500000000000002,0.40220000000000006,36.300000000000004,1.01,1620,1627.1000000000001,9.9,1,"q1_q17_dr24_tce",6534,4.203,1.437,286.84534,42.67696,11.429,"0",0.9641364869174137,0.03586351308258629
8929,11672354,"CANDIDATE",5.29655591,131.87040000000002,0.37,3.93,135.4,1.3,1156,421.14,9.3,1,"q1_q17_dr25_tce",6268,4.429,1.1,296.82037,49.75045,15.591000000000001,"1",0.5104121018853904,0.48958789811460957
8935,10253977,"CANDIDATE",392.60189199999996,496.9922,0.7130000000000001,3.2100000000000004,779.0,2.25,204,0.41000000000000003,7.800000000000001,1,"q1_q17_dr25_tce",5307,4.605,0.753,281.87015,47.394988999999995,14.382,"0",0.8347196176015365,0.16528038239846352
8939,10351947,"CANDIDATE",260.446151,235.469,0.896,9.314,713.9000000000001,25.39,608,32.37,16.8,1,"q1_q17_dr25_tce",4845,2.8970000000000002,7.796,296.38278,47.409591999999996,12.766,"0",0.9760932069997142,0.0239067930002857
8942,2834463,"CANDIDATE",5.88836941,136.02799000000002,0.249,1.05,119.9,1.21,1125,379.27,8.3,1,"q1_q17_dr25_tce",6243,4.39,1.084,286.58701,38.00108,14.199,"1",0.3051226992217069,0.6948773007782931
8945,12600735,"CANDIDATE",6.0799457,136.44400000000002,0.097,2.7060000000000004,55.1,0.86,1101,348.11,7.300000000000001,2,"q1_q17_dr25_tce",6008,4.3500000000000005,1.168,289.50067,51.68573,14.02,"1",0.08449771245460558,0.9155022875453944
8947,2299738,"CANDIDATE",1.8134378,132.6703,0.41800000000000004,7.776000000000001,97.4,0.6900000000000001,1158,423.67,19.1,1,"q1_q17_dr25_tce",5094,4.618,0.7000000000000001,290.71725000000004,37.64901,13.961,"0",0.7321230912265952,0.2678769087734048
8957,7137213,"CANDIDATE",28.643388390000002,141.22933,0.9680000000000001,1.2246000000000001,624.3000000000001,5.82,871,136.32,23.1,1,"q1_q17_dr25_tce",6507,4.002,1.7670000000000001,296.99780000000004,42.65332,12.642,"1",0.4655543004964614,0.5344456995035386
8960,10352333,"CANDIDATE",1.5705923970000002,131.530377,0.031,0.623,214.4,1.37,1480,1135.98,29.700000000000003,1,"q1_q17_dr25_tce",5519,4.431,0.921,296.50354000000004,47.486919,13.14,"1",0.4491448825610046,0.5508551174389954
8962,10160922,"CANDIDATE",87.487573,154.5163,0.127,5.881,528.7,1.87,377,4.79,8.4,1,"q1_q17_dr25_tce",5774,4.567,0.8180000000000001,298.31586000000004,47.105090999999994,15.626,"1",0.3153330294840817,0.6846669705159183
8963,10198225,"CANDIDATE",11.945137599999999,142.3107,0.443,6.893000000000001,63.300000000000004,3.3200000000000003,1337,755.16,12.4,1,"q1_q17_dr25_tce",5094,3.38,4.163,287.55182,47.244862,12.609,"1",0.3818012414129808,0.6181987585870192
8964,10214341,"CANDIDATE",277.13367,400.4719,0.662,9.67,321.20000000000005,1.84,307,2.09,8.700000000000001,1,"q1_q17_dr25_tce",6461,4.474,0.971,294.38254,47.205769,14.635,"0",0.8760205933349975,0.12397940666500247
8984,2834805,"CANDIDATE",25.003202299999998,140.90106,0.756,5.498,64.10000000000001,1.47,837,116.27,12.600000000000001,1,"q1_q17_dr25_tce",6148,4.055,1.685,286.70145,38.042190999999995,12.55,"1",0.3394274611482293,0.6605725388517707
8986,2984990,"CANDIDATE",3.7943727700000003,132.1265,0.05,2.289,83.2,1.36,1383,865.53,7.7,1,"q1_q17_dr25_tce",5455,4.025,1.5070000000000001,290.32401000000004,38.111111,14.816,"1",0.3472237891209926,0.6527762108790074
8989,9142714,"CANDIDATE",1.12625975,132.296346,,3.62,,,,,,4,"q1_q17_dr25_tce",,,,286.04276000000004,45.511210999999996,15.375,"0",0.9118286808541555,0.08817131914584456
8990,9278575,"CANDIDATE",502.25648000000007,162.5842,0.05,14.84,153.20000000000002,1.03,215,0.51,8.1,1,"q1_q17_dr25_tce",5637,4.46,0.833,290.89395,45.71664,13.339,"0",0.9862791965417523,0.013720803458247695
8998,8396405,"CANDIDATE",19.181095250000002,141.37097,0.007,2.424,865.4000000000001,1.72,513,16.42,17.6,1,"q1_q17_dr25_tce",5214,4.673,0.587,301.08572000000004,44.380192,15.73,"1",0.2169471461911081,0.7830528538088919
8999,10321972,"CANDIDATE",122.11555000000001,228.38,0.23,16.07,1104.0,2.96,351,3.6,12.200000000000001,1,"q1_q17_dr25_tce",5592,4.418,0.894,283.20480000000003,47.478271,15.546000000000001,"1",0.32785575643366316,0.6721442435663368
